# author: kadrlica@archimedes.local
# date: 2017/08/04 05:11:23 UTC
# version: obztak v3.3rc3+1.g182cde7.dirty
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE
13744,216.2333,-30.7757,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13744,216.2333,-30.7757,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13744,216.2333,-30.7757,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13745,218.2178,-30.7082,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13745,218.2178,-30.7082,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13746,220.2139,-30.6044,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13746,220.2139,-30.6044,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13747,220.0282,-38.2934,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13747,220.0282,-38.2934,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13747,220.0282,-38.2934,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13748,218.8063,-36.8419,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13748,218.8063,-36.8419,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13748,218.8063,-36.8419,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13749,217.6214,-35.3668,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13749,217.6214,-35.3668,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13749,217.6214,-35.3668,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13750,216.4733,-33.8692,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13750,216.4733,-33.8692,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13750,216.4733,-33.8692,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13751,215.3572,-32.3498,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13751,215.3572,-32.3498,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13751,215.3572,-32.3498,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13752,217.3669,-32.2853,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13752,217.3669,-32.2853,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13752,217.3669,-32.2853,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13753,219.3911,-32.1873,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13753,219.3911,-32.1873,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13754,221.4250,-32.0500,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13754,221.4250,-32.0500,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13754,221.4250,-32.0500,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13755,220.9471,-36.6801,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13755,220.9471,-36.6801,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13755,220.9471,-36.6801,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13756,219.7174,-35.2394,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13756,219.7174,-35.2394,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13756,219.7174,-35.2394,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13757,218.5256,-33.7742,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13757,218.5256,-33.7742,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13758,220.5906,-33.6428,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13758,220.5906,-33.6428,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13759,222.6644,-33.4710,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13759,222.6644,-33.4710,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13759,222.6644,-33.4710,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13760,221.8252,-35.0736,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13760,221.8252,-35.0736,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13760,221.8252,-35.0736,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
13762,358.2362,-31.1275,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
13762,358.2362,-31.1275,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
13762,358.2362,-31.1275,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
13762,358.2362,-31.1275,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
13763,353.1735,-30.4339,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
13763,353.1735,-30.4339,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
13763,353.1735,-30.4339,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
13763,353.1735,-30.4339,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
13770,355.0844,-30.0708,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
13770,355.0844,-30.0708,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
13770,355.0844,-30.0708,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
13770,355.0844,-30.0708,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14391,147.0684,-18.3335,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14408,144.5899,-16.8608,g,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14408,144.5899,-16.8608,r,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14408,144.5899,-16.8608,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14408,144.5899,-16.8608,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14409,145.3034,-18.3909,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14409,145.3034,-18.3909,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14427,142.1501,-15.3617,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14427,142.1501,-15.3617,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14428,142.8363,-16.8958,g,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14428,142.8363,-16.8958,r,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14428,142.8363,-16.8958,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14428,142.8363,-16.8958,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14429,143.5333,-18.4288,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14429,143.5333,-18.4288,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14430,144.2441,-19.9618,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14430,144.2441,-19.9618,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14446,135.6501,-12.2846,g,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14446,135.6501,-12.2846,r,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14446,135.6501,-12.2846,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14446,135.6501,-12.2846,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14447,139.7449,-13.8402,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14447,139.7449,-13.8402,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14448,140.4067,-15.3772,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14448,140.4067,-15.3772,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14449,141.0754,-16.9122,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14449,141.0754,-16.9122,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14450,141.7569,-18.4461,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14450,141.7569,-18.4461,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14451,142.4512,-19.9821,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14451,142.4512,-19.9821,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14452,143.1634,-21.5190,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14452,143.1634,-21.5190,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14453,143.8974,-23.0588,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14453,143.8974,-23.0588,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14467,136.2679,-13.8195,g,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14467,136.2679,-13.8195,r,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14467,136.2679,-13.8195,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14467,136.2679,-13.8195,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14468,137.3746,-12.3002,g,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14468,137.3746,-12.3002,r,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14468,137.3746,-12.3002,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14468,137.3746,-12.3002,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14469,138.0120,-13.8391,g,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14469,138.0120,-13.8391,r,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14469,138.0120,-13.8391,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14469,138.0120,-13.8391,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14470,138.6543,-15.3751,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14470,138.6543,-15.3751,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14471,139.3064,-16.9090,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14471,139.3064,-16.9090,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14472,139.9703,-18.4429,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14472,139.9703,-18.4429,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14473,140.6491,-19.9788,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14473,140.6491,-19.9788,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14474,141.3448,-21.5176,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14474,141.3448,-21.5176,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14489,136.8925,-15.3514,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14489,136.8925,-15.3514,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14490,137.5271,-16.8833,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14490,137.5271,-16.8833,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14491,138.1735,-18.4162,i,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14491,138.1735,-18.4162,z,90.0000,2,3,,-1.0000,-1.0000,-1.0000,-1.0000
14538,138.1995,-30.6144,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14538,138.1995,-30.6144,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14538,138.1995,-30.6144,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14538,138.1995,-30.6144,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14545,136.1966,-30.4704,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14545,136.1966,-30.4704,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14545,136.1966,-30.4704,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14545,136.1966,-30.4704,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14546,136.9886,-32.0602,g,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14546,136.9886,-32.0602,r,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14546,136.9886,-32.0602,i,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14546,136.9886,-32.0602,z,90.0000,2,2,,-1.0000,-1.0000,-1.0000,-1.0000
14823,64.2823,0.6933,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14823,64.2823,0.6933,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14823,64.2823,0.6933,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14823,64.2823,0.6933,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14828,67.0310,0.7193,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14828,67.0310,0.7193,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14828,67.0310,0.7193,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14828,67.0310,0.7193,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14829,65.5880,1.6347,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14829,65.5880,1.6347,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14829,65.5880,1.6347,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14829,65.5880,1.6347,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14833,71.1791,-0.1767,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14833,71.1791,-0.1767,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14833,71.1791,-0.1767,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14833,71.1791,-0.1767,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14834,69.7817,0.7447,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14834,69.7817,0.7447,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14834,69.7817,0.7447,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14834,69.7817,0.7447,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14835,68.3546,1.6630,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14835,68.3546,1.6630,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14835,68.3546,1.6630,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14835,68.3546,1.6630,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14836,66.8847,2.5731,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14836,66.8847,2.5731,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14836,66.8847,2.5731,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14836,66.8847,2.5731,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14841,73.9359,-0.1516,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14841,73.9359,-0.1516,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14841,73.9359,-0.1516,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14841,73.9359,-0.1516,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14842,72.5385,0.7697,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14842,72.5385,0.7697,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14842,72.5385,0.7697,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14842,72.5385,0.7697,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14843,71.1192,1.6888,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14843,71.1192,1.6888,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14843,71.1192,1.6888,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14843,71.1192,1.6888,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14844,69.6700,2.6048,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14844,69.6700,2.6048,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14844,69.6700,2.6048,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14844,69.6700,2.6048,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14850,76.7008,-0.1260,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14850,76.7008,-0.1260,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14850,76.7008,-0.1260,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14850,76.7008,-0.1260,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14851,75.3023,0.7941,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14851,75.3023,0.7941,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14851,75.3023,0.7941,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14851,75.3023,0.7941,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14852,73.8868,1.7141,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14852,73.8868,1.7141,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14852,73.8868,1.7141,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14852,73.8868,1.7141,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14853,72.4495,2.6309,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14853,72.4495,2.6309,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14853,72.4495,2.6309,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14853,72.4495,2.6309,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14854,70.9814,3.5436,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14854,70.9814,3.5436,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14854,70.9814,3.5436,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14854,70.9814,3.5436,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14861,79.4727,-0.1001,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14861,79.4727,-0.1001,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14861,79.4727,-0.1001,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14861,79.4727,-0.1001,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14862,78.0721,0.8188,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14862,78.0721,0.8188,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14862,78.0721,0.8188,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14862,78.0721,0.8188,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14863,76.6595,1.7387,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14863,76.6595,1.7387,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14863,76.6595,1.7387,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14863,76.6595,1.7387,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14864,75.2290,2.6565,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14864,75.2290,2.6565,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14864,75.2290,2.6565,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14864,75.2290,2.6565,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14865,73.7767,3.5711,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14865,73.7767,3.5711,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14865,73.7767,3.5711,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14865,73.7767,3.5711,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14866,72.2946,4.4796,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14866,72.2946,4.4796,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14866,72.2946,4.4796,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14866,72.2946,4.4796,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14874,80.8479,0.8449,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14874,80.8479,0.8449,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14874,80.8479,0.8449,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14874,80.8479,0.8449,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14875,79.4372,1.7637,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14875,79.4372,1.7637,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14875,79.4372,1.7637,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14875,79.4372,1.7637,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14876,78.0126,2.6814,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14876,78.0126,2.6814,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14876,78.0126,2.6814,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14876,78.0126,2.6814,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14877,76.5712,3.5969,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14877,76.5712,3.5969,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14877,76.5712,3.5969,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14877,76.5712,3.5969,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14878,75.1058,4.5094,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14878,75.1058,4.5094,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14878,75.1058,4.5094,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14878,75.1058,4.5094,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14879,73.6127,5.4147,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14879,73.6127,5.4147,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14879,73.6127,5.4147,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14879,73.6127,5.4147,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14889,82.2189,1.7889,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14889,82.2189,1.7889,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14889,82.2189,1.7889,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14889,82.2189,1.7889,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14890,80.8003,2.7065,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14890,80.8003,2.7065,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14890,80.8003,2.7065,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14890,80.8003,2.7065,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14891,79.3667,3.6221,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14891,79.3667,3.6221,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14891,79.3667,3.6221,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14891,79.3667,3.6221,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14892,77.9152,4.5365,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14892,77.9152,4.5365,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14892,77.9152,4.5365,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14892,77.9152,4.5365,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14893,76.4399,5.4458,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14893,76.4399,5.4458,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14893,76.4399,5.4458,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14893,76.4399,5.4458,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14894,74.9387,6.3479,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14894,74.9387,6.3479,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14894,74.9387,6.3479,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14894,74.9387,6.3479,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14904,85.0047,1.8164,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14904,85.0047,1.8164,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14904,85.0047,1.8164,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14904,85.0047,1.8164,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14905,83.5910,2.7330,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14905,83.5910,2.7330,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14905,83.5910,2.7330,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14905,83.5910,2.7330,z,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14906,82.1653,3.6485,g,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14906,82.1653,3.6485,r,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
14906,82.1653,3.6485,i,90.0000,2,1,,-1.0000,-1.0000,-1.0000,-1.0000
